v	c	a	d	time	branch	n_der	n_tot	time_elapsed	iter	p
1	1	1	1	1.1637931034	d	1674	3443	1127.1	10	0.486203891954691
0	0	0	0	1.1637931034	v	8480261	676358089	0	10	0.0125381231302166
2	2	2	2	1.1637931034	v	549843640	550358062	0	10	0.999065295785564
0	0	0	2	1.1637931034	v	510023	40706126	0.45	10	0.0125293917677157
2	2	2	0	1.1637931034	v	32229719	33740255	0.4	10	0.955230450985033
0	0	0	1	1.1637931034	v	50194	15407705	6.05	10	0.00325772073128347
1	0	0	0	1.1637931034	v	634886	7852642	32.35	10	0.0808499865395621
0	2	0	0	1.1637931034	v	654862	4438936	33.2	10	0.147526794709363
0	0	1	0	1.1637931034	v	680882	4339105	30	10	0.156917613194426
0	0	2	0	1.1637931034	v	1191451	4172463	20.05	10	0.285551004286916
2	0	0	0	1.1637931034	v	617797	3446150	36.9	10	0.179271650972825
0	1	0	0	1.1637931034	v	244274	2993035	83.85	10	0.0816141475124748
2	2	0	0	1.1637931034	v	1329571	2798649	20.8	10	0.475076009889057
1	2	0	0	1.1637931034	v	498144	1568748	49.1	10	0.317542396866801
2	2	2	1	1.1637931034	v	2259397	2308691	9.35	10	0.978648506881172
2	2	1	0	1.1637931034	v	885112	1414325	34.6	10	0.625819383804995
2	0	2	0	1.1637931034	v	802111	1388813	36.6	10	0.577551477412726
0	2	2	0	1.1637931034	v	724427	1330464	40.2	10	0.544491996777064
1	2	2	0	1.1637931034	v	819220	1317553	36.6	10	0.621773848945735
1	0	2	0	1.1637931034	v	543519	1106644	51.15	10	0.491141686034533
0	2	1	0	1.1637931034	v	264900	628959	96.95	10	0.421172127276977
1	0	1	0	1.1637931034	v	227547	595857	109.55	10	0.381881894481394
2	0	1	0	1.1637931034	v	270174	601306	97.65	10	0.449311997551995
2	1	0	0	1.1637931034	v	184302	548952	139.05	10	0.335734271848905
1	1	0	0	1.1637931034	v	135400	536475	172.9	10	0.252388275315718
2	2	0	2	1.1637931034	v	432724	754510	30.1	10	0.573516586923964
0	0	2	2	1.1637931034	v	322594	753774	29.6	10	0.427971779339696
1	2	1	0	1.1637931034	v	245855	496099	110.5	10	0.495576487757484
2	1	2	0	1.1637931034	v	320177	504598	97.45	10	0.634518963610637
0	1	2	0	1.1637931034	v	196053	410402	138.25	10	0.477709660284307
0	0	1	2	1.1637931034	v	155014	468419	48.1	10	0.330930214188579
2	2	1	2	1.1637931034	v	314509	470811	46.9	10	0.668015403208506
2	0	2	2	1.1637931034	v	275856	437213	51.3	10	0.630941897885013
1	0	0	2	1.1637931034	v	145793	435258	52.2	10	0.334957657297511
1	2	2	2	1.1637931034	v	291505	436903	52.15	10	0.667207595278586
0	2	0	2	1.1637931034	v	161262	436645	51.8	10	0.369320615145026
1	1	2	0	1.1637931034	v	160169	287975	178.4	10	0.556190641548746
0	2	2	2	1.1637931034	v	243828	402198	55.55	10	0.606238718243253
2	0	0	2	1.1637931034	v	158657	399979	55.85	10	0.396663324824553
0	1	1	0	1.1637931034	v	85421	228266	288.1	10	0.374216922362507
1	0	2	2	1.1637931034	v	173516	311153	73.45	10	0.557654915748844
1	2	0	2	1.1637931034	v	138891	311976	73.75	10	0.445197707515963
2	1	1	0	1.1637931034	v	93227	183181	308.3	10	0.508933786801033
1	1	1	0	1.1637931034	v	57159	130076	457.25	10	0.439427719179557
0	1	0	2	1.1637931034	v	54669	167351	136.4	10	0.32667268196784
2	1	2	2	1.1637931034	v	114123	169482	133.2	10	0.673363543031118
2	0	1	2	1.1637931034	v	81770	159521	143.65	10	0.512597087530795
0	2	1	2	1.1637931034	v	78655	160392	142.35	10	0.490392288892214
1	2	1	2	1.1637931034	v	77736	141058	161.15	10	0.551092458421359
1	0	1	2	1.1637931034	v	63292	141238	162.95	10	0.448123026381002
0	1	2	2	1.1637931034	v	61701	114125	199.7	10	0.540644030668127
2	1	0	2	1.1637931034	v	52106	113859	199.6	10	0.457636199158608
1	1	2	2	1.1637931034	v	53261	87898	263.15	10	0.605940977041571
1	1	0	2	1.1637931034	v	34560	88182	257.3	10	0.391916717697489
2	2	0	1	1.1637931034	v	41538	73164	338.65	10	0.567738231917336
0	0	2	1	1.1637931034	v	31141	73037	333.6	10	0.426372934266194
2	1	1	2	1.1637931034	v	29743	53609	429.85	10	0.554813557425059
0	0	1	1	1.1637931034	v	15063	45239	552	10	0.332964919648975
2	2	1	1	1.1637931034	v	29858	44945	559.75	10	0.664323061519635
0	1	1	2	1.1637931034	v	23498	53070	431.55	10	0.442773695119653
1	0	0	1	1.1637931034	v	14156	42571	579.45	10	0.332526837518498
2	0	2	1	1.1637931034	v	27059	42173	587.95	10	0.641619045360776
0	2	0	1	1.1637931034	v	15391	42420	580.7	10	0.362824139556813
1	2	2	1	1.1637931034	v	28150	42105	584.15	10	0.668566678541741
0	2	2	1	1.1637931034	v	23238	38707	640.05	10	0.600356524659622
2	0	0	1	1.1637931034	v	15371	39125	633.6	10	0.392869009584665
1	2	0	1	1.1637931034	v	13632	30491	803.9	10	0.447082745728248
1	1	1	2	1.1637931034	v	17083	34273	668.45	10	0.498439004464155
1	0	2	1	1.1637931034	v	16760	30264	809.55	10	0.553793285752049
0	1	0	1	1.1637931034	v	5201	16273	1054.35	10	0.319609168561421
2	1	2	1	1.1637931034	v	10703	15812	1061.5	10	0.676890968884392
0	2	1	1	1.1637931034	v	7438	15113	1082.95	10	0.49215906835175
2	0	1	1	1.1637931034	v	7800	15380	1087	10	0.507152145643693
1	2	1	1	1.1637931034	v	7520	13714	1095.2	10	0.548344757182441
1	0	1	1	1.1637931034	v	6132	13862	1095.2	10	0.442360409753282
0	1	2	1	1.1637931034	v	5952	11031	1095.2	10	0.53957030187653
2	1	0	1	1.1637931034	v	5281	11270	1095.2	10	0.468589174800355
1	1	2	1	1.1637931034	v	5097	8448	1095.2	10	0.603338068181818
1	1	0	1	1.1637931034	v	3301	8328	1095.2	10	0.396373679154659
0	1	1	1	1.1637931034	v	2370	5194	1095.2	10	0.456295725837505
2	1	1	1	1.1637931034	v	2756	4958	1095.2	10	0.555869302137959
1	1	1	1	1.1637931034	v	1621	3328	1095.2	10	0.487079326923077
0	0	0	0	3.5775862068	d	38025854	701629683	0	10	0.0541964727566978
2	2	2	2	3.5775862068	d	539059870	550333699	0	10	0.979514558129939
0	0	0	2	3.5775862068	d	11035429	40711244	0.45	10	0.271065875560079
2	2	2	0	3.5775862068	d	11180741	33736202	0.5	10	0.331416707784711
0	0	0	1	3.5775862068	d	1100497	15412446	6.85	10	0.0714031374384053
1	0	0	0	3.5775862068	d	207496	7847744	36.85	10	0.0264402100782085
0	2	0	0	3.5775862068	d	207434	4437215	37.75	10	0.0467486925920876
0	0	1	0	3.5775862068	d	222312	4339569	35.7	10	0.0512290506269171
0	0	2	0	3.5775862068	d	358191	4174771	21.85	10	0.0857989575955184
2	0	0	0	3.5775862068	d	189582	3441229	41.85	10	0.0550913641608855
0	1	0	0	3.5775862068	d	80892	2994055	96.1	10	0.0270175397579537
2	2	0	0	3.5775862068	d	355120	2796011	23.6	10	0.127009514626373
1	2	0	0	3.5775862068	d	147665	1569321	56.25	10	0.0940948346450471
2	2	2	1	3.5775862068	d	1256710	2308169	10.7	10	0.544461865660617
2	2	1	0	3.5775862068	d	219899	1411624	39.15	10	0.155777317472641
2	0	2	0	3.5775862068	d	204757	1389234	42	10	0.147388416926162
0	2	2	0	3.5775862068	d	189741	1330637	45.5	10	0.14259411094085
1	2	2	0	3.5775862068	d	205894	1318067	43.35	10	0.156209054623172
1	0	2	0	3.5775862068	d	147568	1106762	58.1	10	0.133333092390234
0	2	1	0	3.5775862068	d	76372	628337	111.1	10	0.121546240313717
2	0	1	0	3.5775862068	d	75662	599866	110.8	10	0.12613150270227
1	0	1	0	3.5775862068	d	66491	593441	126.4	10	0.112043151720222
2	1	0	0	3.5775862068	d	54106	551221	151.2	10	0.0981566377188097
1	1	0	0	3.5775862068	d	42159	538717	195.6	10	0.0782581578082741
0	0	2	2	3.5775862068	d	402754	754924	33.35	10	0.53350271020659
2	2	0	2	3.5775862068	d	403450	755606	33.7	10	0.533942292676342
2	1	2	0	3.5775862068	d	79098	504783	112.8	10	0.156697036152168
1	2	1	0	3.5775862068	d	66507	495550	128	10	0.13420845525174
0	1	2	0	3.5775862068	d	54084	412585	158.2	10	0.13108571567071
2	2	1	2	3.5775862068	d	255373	471445	54.4	10	0.541681426253327
0	0	1	2	3.5775862068	d	246061	464830	56.65	10	0.529356969214552
0	2	0	2	3.5775862068	d	231556	435933	59.7	10	0.531173368384591
1	2	2	2	3.5775862068	d	236038	437581	58.15	10	0.539415559633531
2	0	2	2	3.5775862068	d	236124	438950	58.45	10	0.537929149105821
1	0	0	2	3.5775862068	d	231684	436082	59.15	10	0.531285400452209
1	1	2	0	3.5775862068	d	41051	286618	209.3	10	0.143225477813675
2	0	0	2	3.5775862068	d	213936	401814	65.05	10	0.532425450581612
0	2	2	2	3.5775862068	d	216285	402043	63.35	10	0.537964844556428
0	1	1	0	3.5775862068	d	25117	227978	330.6	10	0.110172911421277
1	0	2	2	3.5775862068	d	167151	311985	82.7	10	0.53576614260301
1	2	0	2	3.5775862068	d	166639	311825	83.5	10	0.534399102060451
2	1	1	0	3.5775862068	d	25244	183950	342.4	10	0.137232943734711
1	1	1	0	3.5775862068	d	16272	130992	520.85	10	0.124221326493221
2	1	2	2	3.5775862068	d	91133	169730	152.5	10	0.536929240558534
0	1	0	2	3.5775862068	d	89569	168778	156.65	10	0.530691203829883
0	2	1	2	3.5775862068	d	84863	159337	164.35	10	0.532600714209506
2	0	1	2	3.5775862068	d	85180	159491	161.95	10	0.534074022985623
1	2	1	2	3.5775862068	d	76176	141509	183.4	10	0.538312050823623
1	0	1	2	3.5775862068	d	75405	140931	182.7	10	0.535049066564489
0	1	2	2	3.5775862068	d	60971	114103	226.75	10	0.53435054293051
2	1	0	2	3.5775862068	d	60270	113557	227	10	0.530746673476756
1	1	0	2	3.5775862068	d	46384	87412	293.35	10	0.530636525877454
1	1	2	2	3.5775862068	d	47626	88833	291.75	10	0.536129591480643
2	2	0	1	3.5775862068	d	31294	72851	387.85	10	0.42956170814402
0	0	2	1	3.5775862068	d	30817	72326	390.95	10	0.426084672178746
0	1	1	2	3.5775862068	d	28618	54121	475.55	10	0.528778108312855
2	1	1	2	3.5775862068	d	28816	53074	495.8	10	0.542940045973546
0	0	1	1	3.5775862068	d	19329	45526	625.45	10	0.424570575056012
2	2	1	1	3.5775862068	d	19528	45040	627.85	10	0.433570159857904
0	2	0	1	3.5775862068	d	18050	42409	665.55	10	0.4256172038954
1	0	0	1	3.5775862068	d	18141	42862	652.95	10	0.423242032569642
2	0	2	1	3.5775862068	d	18149	42278	669.2	10	0.429277638488103
0	2	2	1	3.5775862068	d	16532	38439	722.25	10	0.430084029241135
1	2	2	1	3.5775862068	d	18292	42094	668.75	10	0.434551242457357
2	0	0	1	3.5775862068	d	16694	38765	723.6	10	0.430646201470399
1	1	1	2	3.5775862068	d	18345	34314	760.9	10	0.534621437314216
1	2	0	1	3.5775862068	d	12890	30074	928.4	10	0.428609430072488
1	0	2	1	3.5775862068	d	12992	30178	927.1	10	0.430512293723905
0	1	0	1	3.5775862068	d	7132	16507	1186.55	10	0.432059126431211
2	1	2	1	3.5775862068	d	6940	16230	1208.75	10	0.427603203943315
2	0	1	1	3.5775862068	d	6655	15515	1228.75	10	0.428939735739607
0	2	1	1	3.5775862068	d	6484	15255	1232.15	10	0.425040970173714
1	0	1	1	3.5775862068	d	5744	13434	1248.8	10	0.427571832663391
1	2	1	1	3.5775862068	d	5957	13682	1248.8	10	0.435389562929396
2	1	0	1	3.5775862068	d	4664	10933	1248.8	10	0.426598371901582
0	1	2	1	3.5775862068	d	4707	10947	1248.8	10	0.429980816662099
1	1	2	1	3.5775862068	d	3686	8558	1248.8	10	0.430708109371348
1	1	0	1	3.5775862068	d	3643	8479	1248.8	10	0.429649722844675
0	1	1	1	3.5775862068	d	2198	5088	1248.8	10	0.431996855345912
2	1	1	1	3.5775862068	d	2161	5024	1248.8	10	0.430135350318471
1	1	1	1	3.5775862068	d	1486	3303	1248.8	10	0.449894035725098
0	0	0	0	3.5775862068	v	38048875	701586945	0	10	0.054232586953282
2	2	2	2	3.5775862068	v	539044510	550326838	0	10	0.979498859185203
0	0	0	2	3.5775862068	v	11042914	40719091	0.35	10	0.271197458705549
2	2	2	0	3.5775862068	v	11175372	33730869	0.35	10	0.33130993452911
0	0	0	1	3.5775862068	v	1099496	15412439	6.2	10	0.0713382223280819
1	0	0	0	3.5775862068	v	206421	7851954	33.15	10	0.0262891249744968
0	2	0	0	3.5775862068	v	207067	4438896	34	10	0.0466483107511417
0	0	1	0	3.5775862068	v	223046	4336449	31.8	10	0.0514351719575164
0	0	2	0	3.5775862068	v	356573	4171441	19.85	10	0.0854795740848306
2	0	0	0	3.5775862068	v	190585	3445336	37.35	10	0.0553168109003012
0	1	0	0	3.5775862068	v	80714	2995151	87.05	10	0.0269482239793586
2	2	0	0	3.5775862068	v	354716	2798203	21.3	10	0.126765642092443
1	2	0	0	3.5775862068	v	148565	1575521	49.75	10	0.0942957916778006
2	2	2	1	3.5775862068	v	1257429	2311369	9.7	10	0.544019150555364
2	2	1	0	3.5775862068	v	220057	1411110	35.65	10	0.155946028303959
2	0	2	0	3.5775862068	v	205742	1389657	37.9	10	0.148052361122205
0	2	2	0	3.5775862068	v	188641	1330485	40.35	10	0.14178363529089
1	2	2	0	3.5775862068	v	204225	1315222	38.25	10	0.155277968282161
1	0	2	0	3.5775862068	v	146954	1105245	53	10	0.132960565304525
0	2	1	0	3.5775862068	v	74610	626038	99.55	10	0.1191780690629
1	0	1	0	3.5775862068	v	67028	595391	113.9	10	0.112578120932295
2	0	1	0	3.5775862068	v	75217	599869	103.65	10	0.125389043274448
2	1	0	0	3.5775862068	v	53919	548079	136.65	10	0.0983781535143656
1	1	0	0	3.5775862068	v	41809	537317	174.5	10	0.0778106778679997
0	0	2	2	3.5775862068	v	401553	754259	30	10	0.532380786971054
2	2	0	2	3.5775862068	v	406483	755603	30.2	10	0.537958425257708
2	1	2	0	3.5775862068	v	79401	503817	99.35	10	0.157598890073181
1	2	1	0	3.5775862068	v	66680	495357	116.8	10	0.134609988351835
0	1	2	0	3.5775862068	v	54018	413981	145.5	10	0.130484249277141
0	0	1	2	3.5775862068	v	248328	467367	49.8	10	0.531334047975146
2	2	1	2	3.5775862068	v	253761	471059	48.9	10	0.538703219766526
1	2	2	2	3.5775862068	v	236741	438603	52.6	10	0.539761469939786
0	2	0	2	3.5775862068	v	231542	436503	53.65	10	0.530447671608213
1	0	0	2	3.5775862068	v	228914	433477	53.35	10	0.528087995441511
2	0	2	2	3.5775862068	v	234818	435993	52.85	10	0.538582041454794
1	1	2	0	3.5775862068	v	41473	287901	187.5	10	0.144052990437685
0	2	2	2	3.5775862068	v	216434	403235	57.7	10	0.536744082234925
2	0	0	2	3.5775862068	v	213946	401897	57.25	10	0.532340375767921
0	1	1	0	3.5775862068	v	25046	227956	302.5	10	0.109872080576953
1	0	2	2	3.5775862068	v	167779	313086	75.1	10	0.535887903004286
1	2	0	2	3.5775862068	v	165013	310276	75.55	10	0.531826502855522
2	1	1	0	3.5775862068	v	24912	183926	313.4	10	0.13544577710601
1	1	1	0	3.5775862068	v	16023	130680	467.4	10	0.122612488521579
0	1	0	2	3.5775862068	v	89422	168266	138.85	10	0.53143237493017
2	1	2	2	3.5775862068	v	91140	169464	139.55	10	0.53781334088656
2	0	1	2	3.5775862068	v	84895	158351	146.8	10	0.536119127760481
0	2	1	2	3.5775862068	v	84912	159398	146.35	10	0.532704299928481
1	0	1	2	3.5775862068	v	75182	140910	168.55	10	0.533546235185579
1	2	1	2	3.5775862068	v	75762	141558	165.9	10	0.535201118975967
0	1	2	2	3.5775862068	v	60781	113633	209.95	10	0.534888632703528
2	1	0	2	3.5775862068	v	61060	113898	209.65	10	0.536093697870024
1	1	2	2	3.5775862068	v	47697	88275	266.2	10	0.540322854715378
1	1	0	2	3.5775862068	v	46371	87632	270	10	0.52915601606719
0	0	2	1	3.5775862068	v	31720	73733	349.05	10	0.430200859859222
2	2	0	1	3.5775862068	v	31280	72725	344.75	10	0.430113441045033
2	1	1	2	3.5775862068	v	28771	53349	446.25	10	0.539297831262067
0	1	1	2	3.5775862068	v	28163	52776	449.5	10	0.533632711838715
0	0	1	1	3.5775862068	v	19237	44988	578	10	0.427602916333244
2	2	1	1	3.5775862068	v	19478	44545	566.1	10	0.437265686384555
2	0	2	1	3.5775862068	v	18339	42730	597.8	10	0.429183243622747
1	0	0	1	3.5775862068	v	18114	42753	606.8	10	0.423689565644516
0	2	0	1	3.5775862068	v	18479	42666	598.4	10	0.433108329817653
1	2	2	1	3.5775862068	v	18289	42008	600.5	10	0.43536945343744
2	0	0	1	3.5775862068	v	16452	38342	673.95	10	0.429085598038704
0	2	2	1	3.5775862068	v	16559	38348	667.75	10	0.431808699280275
1	1	1	2	3.5775862068	v	18364	34081	697.35	10	0.538833954402746
1	0	2	1	3.5775862068	v	12975	29822	852.3	10	0.43508148346858
1	2	0	1	3.5775862068	v	12762	29907	847.75	10	0.4267228408065
0	1	0	1	3.5775862068	v	7162	16624	1083.5	10	0.430822906641001
0	2	1	1	3.5775862068	v	6722	15479	1114.15	10	0.434265779443117
2	1	2	1	3.5775862068	v	6957	16240	1098.65	10	0.428386699507389
2	0	1	1	3.5775862068	v	6699	15564	1114.65	10	0.43041634541249
1	0	1	1	3.5775862068	v	5742	13463	1137.3	10	0.426502265468321
1	2	1	1	3.5775862068	v	5621	13225	1137.3	10	0.425028355387524
0	1	2	1	3.5775862068	v	4736	10976	1137.3	10	0.431486880466472
2	1	0	1	3.5775862068	v	4717	11072	1137.3	10	0.426029624277457
1	1	0	1	3.5775862068	v	3699	8625	1137.3	10	0.428869565217391
1	1	2	1	3.5775862068	v	3712	8589	1137.3	10	0.432180696239376
2	1	1	1	3.5775862068	v	2183	5097	1137.3	10	0.428291151657838
0	1	1	1	3.5775862068	v	2196	5143	1137.3	10	0.426988139218355
1	1	1	1	3.5775862068	v	1438	3219	1137.3	10	0.446722584653619
0	0	0	0	4.5	v	52500799	712458611	0	10	0.0736896125464894
2	2	2	2	4.5	v	530414605	550339061	0	10	0.963796035186388
0	0	0	2	4.5	v	9066032	40709737	0.4	10	0.222699350772028
2	2	2	0	4.5	v	9107078	33744798	0.4	10	0.269880945797927
0	0	0	1	4.5	v	943016	15405027	6.15	10	0.0612148229276067
1	0	0	0	4.5	v	177720	7845450	34.5	10	0.0226526203085865
0	2	0	0	4.5	v	178048	4438529	34.35	10	0.0401141909853467
0	0	1	0	4.5	v	191122	4340075	32.2	10	0.0440365661883723
0	0	2	0	4.5	v	304966	4173816	20.75	10	0.0730664696287522
2	0	0	0	4.5	v	163428	3446811	38.5	10	0.0474142620526626
0	1	0	0	4.5	v	68536	2991948	90.25	10	0.0229068152253983
2	2	0	0	4.5	v	304162	2797360	21.6	10	0.1087318042726
1	2	0	0	4.5	v	126028	1571102	52	10	0.0802163067706616
2	2	2	1	4.5	v	985138	2306719	9.8	10	0.427073258598035
2	2	1	0	4.5	v	187587	1411918	36.2	10	0.132859698651055
2	0	2	0	4.5	v	175132	1388389	39.25	10	0.126140440467333
0	2	2	0	4.5	v	161427	1332945	40.95	10	0.121105521983278
1	2	2	0	4.5	v	175161	1314208	39.15	10	0.133282554968468
1	0	2	0	4.5	v	125269	1106454	52.45	10	0.113216636209006
0	2	1	0	4.5	v	64367	627237	103.3	10	0.102619902843742
1	0	1	0	4.5	v	57468	594654	112.6	10	0.0966410719510842
2	0	1	0	4.5	v	64065	599507	102.9	10	0.106862805605272
2	1	0	0	4.5	v	45966	549276	138.95	10	0.0836847049570708
1	1	0	0	4.5	v	35551	537222	177.8	10	0.0661756219961208
2	2	0	2	4.5	v	319468	754788	30.65	10	0.423255271678935
0	0	2	2	4.5	v	316171	755532	30.35	10	0.418474664210119
1	2	1	0	4.5	v	56629	496595	115.85	10	0.114034575458875
2	1	2	0	4.5	v	68657	506044	100.1	10	0.135673973014204
0	1	2	0	4.5	v	45984	411382	144.4	10	0.111779319464634
0	0	1	2	4.5	v	194464	466946	50.6	10	0.416459290795938
2	2	1	2	4.5	v	199749	471007	50.6	10	0.424089238588811
0	2	0	2	4.5	v	181527	434784	54.75	10	0.417510763965555
1	2	2	2	4.5	v	184249	436032	53.95	10	0.422558436078086
2	0	2	2	4.5	v	185602	438184	53.9	10	0.423570919978822
1	0	0	2	4.5	v	180669	433885	55.4	10	0.416398354402664
1	1	2	0	4.5	v	35857	288488	191.1	10	0.124292864867863
0	2	2	2	4.5	v	170862	405022	58	10	0.421858565707542
2	0	0	2	4.5	v	168274	401803	58.05	10	0.418797271299617
0	1	1	0	4.5	v	21696	227691	305.35	10	0.0952870337430992
1	2	0	2	4.5	v	129840	310256	74.3	10	0.418493115362797
1	0	2	2	4.5	v	131366	311449	75.45	10	0.421789763332038
2	1	1	0	4.5	v	21235	183511	317.45	10	0.115715134242634
1	1	1	0	4.5	v	14218	131441	479.65	10	0.108170205643597
2	1	2	2	4.5	v	71161	169155	141.3	10	0.420685170405841
0	1	0	2	4.5	v	70110	169234	143.45	10	0.414278454684047
0	2	1	2	4.5	v	66466	159498	146.9	10	0.416719958870958
2	0	1	2	4.5	v	66228	159120	150.85	10	0.416214177978884
1	0	1	2	4.5	v	59127	140734	165.05	10	0.420133016897125
1	2	1	2	4.5	v	59406	141219	167.85	10	0.420665774435451
0	1	2	2	4.5	v	48436	114596	209.75	10	0.422667457851932
2	1	0	2	4.5	v	47541	114108	205.7	10	0.416631612156904
1	1	0	2	4.5	v	36894	88232	268.65	10	0.418147610844138
1	1	2	2	4.5	v	37893	88628	268.75	10	0.427551112515232
0	0	2	1	4.5	v	25039	72600	354.7	10	0.344889807162534
2	2	0	1	4.5	v	25313	72814	354.75	10	0.347639190265608
2	2	1	1	4.5	v	15764	45144	574.75	10	0.349193691298954
0	1	1	2	4.5	v	22298	52889	455.5	10	0.421599954621944
2	1	1	2	4.5	v	22375	53285	444.95	10	0.419911795064277
0	0	1	1	4.5	v	16209	46007	557.65	10	0.35231595192036
1	0	0	1	4.5	v	14826	42555	601	10	0.348396193161791
0	2	0	1	4.5	v	14755	42550	608.05	10	0.346768507638073
2	0	2	1	4.5	v	14844	42031	609.25	10	0.353167899883419
1	2	2	1	4.5	v	14553	41501	614.45	10	0.350666249006048
2	0	0	1	4.5	v	13500	39172	661.1	10	0.344633922189319
0	2	2	1	4.5	v	13465	38585	665.4	10	0.348969806919787
1	2	0	1	4.5	v	10288	29917	853.25	10	0.343884747802253
1	1	1	2	4.5	v	14527	34456	688.7	10	0.421610169491525
1	0	2	1	4.5	v	10705	30038	847.2	10	0.35638191623943
2	1	2	1	4.5	v	5879	16465	1104.2	10	0.357060431217735
0	1	0	1	4.5	v	5717	16460	1084.4	10	0.347326852976914
0	2	1	1	4.5	v	5238	15130	1125.5	10	0.34619960343688
2	0	1	1	4.5	v	5164	15237	1128.85	10	0.338911859289886
1	0	1	1	4.5	v	4666	13714	1140.4	10	0.340236254921978
1	2	1	1	4.5	v	4814	13520	1140.4	10	0.356065088757396
0	1	2	1	4.5	v	3788	11154	1140.4	10	0.339609108839878
2	1	0	1	4.5	v	3811	10922	1140.4	10	0.348928767624977
1	1	0	1	4.5	v	3009	8628	1140.4	10	0.34874826147427
1	1	2	1	4.5	v	2962	8537	1140.4	10	0.346960290500176
0	1	1	1	4.5	v	1794	5057	1140.4	10	0.354755784061697
2	1	1	1	4.5	v	1852	5074	1140.4	10	0.364998029168309
1	1	1	1	4.5	v	1122	3216	1140.4	10	0.348880597014925
